Visit,Sub
24:50.7,
24:51.1,
24:53.1,
24:56.4,
24:57.6,
24:57.8,
24:58.3,
25:00.1,
25:01.5,
25:02.1,
25:02.1,
25:02.7,
25:04.8,
25:06.5,
25:10.2,
25:11.6,
25:12.7,
25:14.6,
25:15.5,
25:18.6,
25:19.8,
25:20.0,
25:20.6,
25:21.5,
25:23.5,
25:25.4,
25:27.9,
25:28.4,
25:28.4,
25:28.5,
25:29.2,
25:29.5,
25:29.6,
25:30.9,
25:34.7,
25:34.9,
25:35.9,
25:37.9,
25:41.6,
25:45.8,
25:46.7,
25:47.4,
25:48.1,
25:48.7,
25:50.7,
25:50.9,
25:55.2,
25:56.3,
25:57.5,
25:59.1,
26:00.6,
26:01.6,
26:03.2,
26:04.2,
26:04.4,
26:04.8,
26:05.5,
26:06.6,
26:08.2,
26:08.8,
26:09.3,
26:09.4,
26:10.0,
26:10.4,
26:11.1,
26:11.3,
26:14.8,
26:17.8,
26:17.8,
26:17.8,
26:18.0,
26:18.9,
26:19.0,
26:21.3,
26:21.4,
26:22.1,
26:22.3,
26:24.3,
26:25.8,
26:28.4,
26:31.8,
26:31.9,
26:32.3,
26:33.7,
26:34.1,
26:36.5,
26:37.1,
26:37.2,
26:37.6,
26:39.6,
26:39.9,
26:40.0,
26:44.0,
26:45.1,
26:48.6,
26:48.6,
26:48.6,
26:51.3,
26:51.9,
26:52.5,
26:53.4,
26:54.1,
26:55.1,
26:55.6,
26:55.6,
27:00.8,
27:03.3,
27:06.6,
27:07.4,
27:08.2,
27:08.5,
27:09.0,
27:10.1,
27:10.6,
27:11.6,
27:13.4,
27:15.2,30:25.7
27:16.6,
27:18.4,
27:19.3,
27:20.6,
27:25.0,
27:26.6,
27:26.6,
27:28.6,
27:30.3,
27:30.9,
27:31.0,
27:32.4,
27:33.5,
27:33.6,
27:36.2,
27:36.3,
27:36.5,
27:36.7,
27:38.2,
27:38.6,
27:42.5,
27:44.3,
27:45.5,
27:46.5,
27:46.7,
27:47.8,
27:49.8,
27:52.0,
27:52.6,
27:53.8,
27:53.9,
27:55.8,
27:55.8,
27:55.9,
27:56.5,
27:57.8,
27:58.6,
27:58.8,
27:59.4,
28:00.5,
28:00.6,
28:00.8,
28:01.3,
28:02.0,
28:02.4,
28:02.6,
28:02.6,
28:03.5,
28:10.6,
28:11.2,
28:12.2,
28:12.7,
28:14.8,
28:14.9,
28:15.8,
28:19.0,
28:19.4,
28:21.6,
28:21.6,
28:21.7,
28:21.7,
28:22.7,
28:22.7,
28:23.4,
28:24.0,
28:25.6,
28:26.7,
28:27.6,
28:29.1,
28:29.3,
28:31.1,
28:32.8,28:48.1
28:33.1,
28:34.6,
28:36.1,
28:37.8,
28:38.3,
28:40.7,
28:44.6,
28:45.8,
28:46.5,
28:47.6,
28:48.3,
28:48.5,
28:49.2,
28:49.3,
28:50.4,
28:53.0,
28:53.4,
28:53.9,
28:54.3,
28:54.7,
28:55.5,
28:56.0,
28:56.3,29:18.5
28:57.2,
28:57.4,
28:58.2,
29:01.3,
29:01.7,
29:04.3,
29:07.1,
29:07.9,
29:07.9,
29:09.4,
29:09.8,
29:11.9,
29:13.6,
29:16.6,
29:16.8,
29:18.2,
29:18.8,
29:21.4,
29:25.1,
29:25.2,
29:25.9,
29:26.6,29:38.8
29:27.1,
29:29.0,
29:29.1,
29:29.6,
29:29.8,
29:29.8,
29:29.9,
29:31.9,
29:32.6,
29:34.2,
29:35.0,
29:36.1,
29:37.1,
29:37.5,
29:38.1,
29:40.9,
29:42.4,
29:43.3,
29:47.0,
29:47.1,
29:48.3,
29:49.5,
29:50.0,
29:51.7,
29:51.9,
29:53.0,
29:53.1,
29:55.0,
29:56.0,
30:00.6,
30:04.2,
30:06.5,
30:07.5,
30:08.4,
30:08.4,
30:10.2,
30:11.0,
30:11.0,
30:12.9,
30:13.2,
30:13.6,
30:13.7,
30:17.5,
30:18.8,
30:20.2,
30:20.8,
30:22.6,
30:24.5,
30:27.3,
30:27.5,
30:29.7,
30:30.0,
30:30.2,
30:31.2,
30:31.7,
30:32.3,
30:33.5,
30:33.6,
30:35.4,
30:37.5,
30:37.6,
30:38.4,
30:38.7,
30:38.8,
30:40.7,
30:41.2,
30:41.3,
30:41.9,
30:42.7,
30:48.7,
30:48.7,
30:48.7,
30:51.3,
30:52.4,
30:52.5,
30:56.6,
30:58.1,
30:58.5,
30:58.5,
30:58.6,
30:59.5,
31:00.4,
31:01.6,
31:03.1,
31:03.6,
31:04.4,
31:09.1,
31:10.1,
31:11.1,
31:11.5,
31:12.1,
31:13.0,
31:13.9,
31:14.5,
31:15.9,
31:16.8,
31:18.4,
31:18.8,
31:19.2,
31:20.6,
31:20.8,
31:21.1,
31:23.0,
31:23.1,
31:23.7,
31:24.4,
31:25.5,
31:25.5,
31:26.3,
31:29.0,
31:29.3,
31:30.8,
31:31.8,
31:34.3,
31:35.4,
31:36.4,
31:37.7,
31:39.6,
31:40.9,
31:43.7,
31:45.4,
31:46.8,
31:47.8,
31:48.5,
31:48.5,
31:49.5,
31:55.2,
31:56.4,
31:56.9,
31:57.4,
31:58.0,
32:00.2,
32:00.9,
32:02.1,
32:03.1,
32:03.9,
32:03.9,
32:04.3,
32:04.6,
32:06.1,
32:06.5,
32:06.5,
32:08.2,
32:08.8,
32:12.1,
32:13.7,
32:13.7,
32:15.0,
32:15.3,33:22.4
32:16.2,
32:16.3,
32:17.3,
32:17.8,
32:17.8,
32:18.2,
32:18.9,
32:19.1,
32:21.0,
32:22.0,
32:22.5,
32:22.6,
32:22.8,
32:22.9,
32:23.7,
32:24.8,
32:28.4,
32:31.8,
32:32.1,
32:34.7,
32:39.3,
32:39.9,
32:40.3,
32:40.4,
32:41.6,
32:42.8,
32:44.7,
32:48.0,
32:48.3,34:42.0
32:49.4,
32:49.5,
32:49.7,
32:51.2,33:07.3
32:52.2,
32:52.8,
32:53.4,
32:55.8,
32:56.6,
32:58.9,
33:05.3,
33:06.1,
33:07.3,
33:07.7,
33:10.9,
33:11.8,
33:11.9,
33:14.4,
33:14.6,
33:14.9,
33:16.6,
33:19.1,
33:22.0,
33:24.3,
33:25.9,
33:26.1,
33:30.7,
33:32.0,
33:33.4,
33:35.6,
33:37.3,
33:39.2,
33:41.0,33:55.8
33:41.4,
33:42.0,
33:42.8,
33:43.5,
33:44.5,
33:47.7,
33:48.1,
33:49.7,
33:49.9,
33:51.3,
33:52.2,
33:52.9,
33:56.9,
33:59.5,
34:00.0,
34:00.0,
34:00.0,
34:00.4,
34:01.8,
34:04.9,
34:07.2,
34:07.6,
34:08.4,
34:09.7,
34:11.9,
34:16.2,
34:18.2,
34:19.6,
34:20.1,
34:20.7,
34:21.1,
34:21.4,
34:22.4,
34:23.5,
34:24.2,
34:28.1,
34:28.3,
34:29.1,
34:32.6,
34:33.3,
34:34.8,
34:35.3,
34:35.8,
34:36.2,
34:37.5,
34:39.9,
34:40.8,
34:41.6,
34:42.0,
34:44.2,
34:46.1,
34:49.5,
34:51.5,
34:53.0,
34:55.6,
34:55.7,
34:56.8,
34:57.7,
34:58.9,
35:01.5,
35:02.5,
35:02.7,
35:03.1,
35:05.5,
35:05.7,
35:06.2,
35:06.9,
35:07.4,
35:08.1,
35:08.1,
35:08.7,
35:10.1,
35:13.4,
35:14.0,
35:14.6,
35:16.2,
35:17.4,
35:18.4,
35:19.3,
35:19.9,
35:22.6,
35:22.6,
35:23.6,36:01.0
35:23.6,
35:24.2,35:35.1
35:24.5,
35:26.6,
35:27.0,
35:29.4,
35:29.8,
35:30.7,
35:31.8,
35:33.3,
35:34.3,
35:34.7,
35:36.0,
35:40.1,
35:40.3,
35:41.9,
35:43.7,
35:44.2,
35:44.7,
35:46.1,
35:47.7,
35:48.4,
35:52.9,
35:54.3,
35:59.4,
36:00.8,
36:03.9,
36:04.3,
36:06.1,
36:09.4,
36:09.7,
36:10.9,
36:11.8,
36:13.2,
36:15.4,
36:19.6,
36:19.7,
36:22.2,
36:23.3,
36:23.7,
36:23.7,
36:24.1,
36:24.5,
36:24.9,
36:25.4,
36:26.7,
36:30.8,
36:32.5,
36:33.2,
36:33.2,
36:35.8,
36:36.1,
36:36.9,
36:38.3,
36:42.6,
36:44.7,
36:49.9,
36:50.4,
36:51.5,
36:51.9,
36:53.8,
36:53.8,
36:53.9,
36:54.4,
36:54.4,
36:55.4,
36:56.6,
36:57.9,
36:58.0,
36:58.5,
37:01.4,
37:01.8,
37:05.5,37:12.3
37:05.8,39:11.3
37:07.4,
37:09.7,
37:10.4,
37:11.4,
37:15.7,
37:16.0,
37:19.4,
37:20.5,
37:21.9,
37:24.0,
37:25.5,
37:29.3,
37:31.1,
37:32.7,
37:32.8,
37:32.8,
37:32.9,
37:33.2,37:36.5
37:33.8,
37:37.2,
37:38.1,
37:38.4,
37:38.5,
37:38.8,
37:40.8,
37:41.0,
37:41.5,
37:44.7,
37:45.3,
37:46.8,
37:48.4,
37:56.3,
37:58.9,
37:59.3,
38:00.5,
38:05.3,
38:07.1,
38:08.1,
38:08.1,
38:09.9,
38:10.9,
38:11.2,
38:11.2,
38:11.3,
38:12.1,38:28.7
38:12.3,
38:12.5,
38:12.5,
38:13.3,
38:14.2,
38:15.0,
38:16.4,
38:16.5,
38:17.1,
38:20.3,
38:21.8,
38:22.8,
38:23.2,38:56.0
38:24.7,
38:26.4,
38:27.2,
38:30.8,38:36.6
38:31.8,
38:33.9,
38:36.4,
38:39.2,
38:39.8,
38:41.1,
38:44.4,
38:44.8,
38:46.1,
38:46.2,
38:49.6,
38:50.1,
38:50.6,
38:53.5,
38:55.8,
38:56.0,
38:56.4,
38:57.7,
38:58.7,
38:59.0,42:25.7
38:59.0,
39:00.2,
39:00.2,
39:00.4,
39:01.6,
39:03.5,
39:03.5,
39:03.6,
39:04.1,
39:04.5,
39:06.4,
39:09.0,
39:10.6,
39:10.7,
39:14.6,
39:16.1,
39:16.7,
39:18.4,
39:19.7,
39:20.5,
39:20.6,
39:22.7,
39:24.4,39:37.7
39:25.1,
39:25.3,
39:25.3,
39:25.7,43:08.0
39:26.2,
39:26.6,
39:32.1,
39:33.5,
39:35.9,
39:37.6,39:46.2
39:37.7,
39:38.9,
39:39.1,
39:40.6,
39:41.2,
39:42.3,
39:43.2,
39:44.2,
39:44.8,
39:45.1,
39:46.4,
39:46.5,40:08.6
39:46.8,
39:53.5,
39:54.1,
39:54.4,
39:55.7,
39:56.2,
39:56.3,
39:58.9,
39:59.6,
40:01.7,
40:01.7,
40:05.3,
40:06.0,
40:07.3,
40:07.4,
40:07.9,
40:08.8,41:02.4
40:09.1,
40:09.7,
40:10.4,
40:10.9,
40:11.4,
40:11.7,40:27.0
40:12.7,
40:13.2,40:44.1
40:15.3,
40:17.6,
40:18.4,
40:19.6,
40:20.8,
40:23.1,
40:24.2,
40:24.7,
40:26.9,
40:27.7,
40:28.5,
40:28.5,
40:28.7,41:36.9
40:29.0,
40:30.4,
40:30.7,
40:32.8,
40:33.1,
40:34.6,
40:35.8,
40:36.5,
40:39.2,
40:39.8,
40:40.9,
40:44.7,
40:44.9,
40:45.0,
40:47.3,
40:47.4,
40:48.1,
40:48.4,
40:49.1,
40:49.4,
40:50.0,
40:52.0,
40:52.2,
40:53.1,
40:53.8,
40:54.9,
40:55.5,
40:58.0,
40:58.3,
40:59.6,
40:59.6,
41:02.5,
41:04.4,
41:05.0,
41:05.1,
41:05.8,
41:07.5,
41:07.9,
41:08.3,
41:11.2,
41:14.3,
41:14.5,
41:18.0,
41:18.8,
41:19.2,
41:20.3,
41:20.4,
41:20.5,
41:21.1,
41:22.1,
41:24.1,
41:24.2,
41:24.2,
41:25.6,
41:27.4,
41:29.8,
41:29.9,
41:31.9,
41:32.7,
41:34.9,
41:34.9,
41:36.4,
41:37.6,
41:38.2,
41:38.7,
41:39.3,
41:41.4,
41:45.1,
41:45.5,
41:46.3,
41:47.2,
41:49.7,
41:49.9,
41:51.3,
41:51.7,
41:58.4,
42:00.0,
42:00.5,
42:01.6,
42:04.0,
42:08.1,
42:10.7,
42:11.8,
42:12.7,
42:15.1,
42:16.7,
42:20.1,
42:20.4,
42:21.0,
42:21.1,
42:26.1,
42:26.1,
42:26.6,
42:28.4,
42:30.0,
42:30.5,
42:30.8,
42:32.2,
42:32.4,
42:33.5,
42:34.0,
42:34.0,
42:35.6,
42:35.7,
42:36.3,
42:36.7,
42:37.8,
42:38.8,
42:41.3,
42:43.3,
42:46.3,
42:47.4,
42:48.9,
42:50.1,
42:51.1,
42:52.8,43:03.5
42:53.5,
42:55.3,
42:58.6,
42:59.6,
43:01.3,
43:04.1,
43:04.2,
43:04.7,
43:05.9,
43:11.7,
43:11.9,
43:12.7,
43:17.9,
43:18.7,
43:19.1,
43:20.1,
43:20.2,
43:21.9,
43:25.8,
43:26.1,
43:26.7,
43:27.8,
43:28.4,
43:29.4,
43:29.9,
43:30.2,
43:30.6,
43:33.8,
43:38.9,
43:39.1,
43:40.1,
43:41.5,
43:41.8,
43:42.2,
43:42.2,
43:44.4,
43:45.0,
43:46.3,
43:46.5,
43:47.5,
43:49.7,
43:50.7,
43:50.9,
43:54.9,
43:56.2,
43:57.7,
44:01.7,
44:02.8,
44:07.2,
44:07.5,
44:07.7,
44:09.8,
44:10.4,
44:11.1,
44:11.3,
44:11.3,
44:12.0,
44:12.1,
44:14.2,
44:14.2,
44:14.9,
44:15.3,
44:15.4,
44:15.9,
44:16.3,
44:19.1,
44:20.3,
44:23.1,
44:24.8,
44:25.1,
44:25.7,
44:26.1,
44:29.5,
44:31.6,
44:32.0,
44:32.2,
44:32.7,
44:35.3,
44:35.9,
44:38.4,
44:38.9,
44:41.3,45:25.6
44:41.5,
44:44.7,
44:45.5,
44:46.8,
44:47.5,
44:48.5,
44:48.9,
44:49.8,
44:49.8,
44:50.5,
44:51.2,
44:52.3,
44:52.8,
44:56.8,
44:57.8,
44:58.3,
44:58.3,45:02.6
44:58.7,
45:02.8,
45:06.6,
45:06.6,
45:08.3,
45:08.5,
45:08.8,
45:10.9,
45:11.0,45:30.0
45:13.7,
45:15.5,
45:16.4,
45:19.8,
45:20.8,
45:22.7,
45:24.2,
45:27.1,
45:30.4,
45:30.5,
45:30.7,
45:30.8,
45:31.9,
45:36.0,
45:36.2,
45:37.0,
45:37.1,
45:39.2,45:59.1
45:40.5,
45:40.6,
45:40.9,45:51.9
45:42.9,
45:43.3,
45:43.5,
45:43.6,
45:43.7,
45:43.8,
45:44.2,
45:44.5,
45:45.3,
45:48.3,
45:52.5,
45:53.5,
45:54.6,
45:54.9,
45:55.4,
45:55.4,
45:56.6,
45:57.4,
45:57.9,
45:59.2,
45:59.9,
46:02.0,
46:04.0,
46:04.1,
46:06.6,
46:06.6,
46:07.3,
46:07.6,
46:08.5,
46:10.6,
46:12.1,
46:13.5,
46:14.6,
46:15.4,
46:22.3,
46:22.3,
46:23.8,
46:27.0,
46:27.8,
46:28.3,
46:30.4,
46:30.5,
46:31.4,
46:31.5,
46:32.0,
46:32.3,
46:33.9,
46:36.8,
46:37.6,
46:40.8,
46:41.2,
46:44.4,
46:47.1,
46:48.3,
46:49.4,
46:50.2,
46:50.3,
46:52.2,
46:55.7,
46:58.9,
46:59.0,
47:00.2,47:30.9
47:00.4,
47:01.0,
47:03.0,
47:03.5,
47:05.9,
47:07.4,
47:08.1,
47:08.6,
47:11.4,
47:17.1,
47:19.1,
47:21.6,
47:22.6,
47:27.4,
47:29.3,
47:29.5,
47:29.5,
47:29.7,
47:29.8,
47:31.3,
47:31.5,
47:31.7,
47:32.9,
47:35.8,
47:38.6,
47:40.3,
47:40.6,
47:42.8,
47:42.8,
47:43.0,
47:43.3,
47:43.5,
47:44.4,
47:44.6,
47:45.6,
47:52.6,
47:53.4,
47:54.3,
47:55.6,48:03.3
47:59.4,
48:00.3,
48:02.6,
48:03.5,
48:04.2,
48:06.9,
48:08.5,
48:09.6,
48:10.0,
48:10.4,
48:10.8,
48:10.9,
48:11.2,
48:13.6,
48:16.4,
48:21.8,
48:23.8,
48:24.6,
48:26.7,
48:27.5,
48:28.0,
48:31.3,
48:31.8,
48:32.6,
48:34.5,
48:35.1,
48:35.5,
48:36.4,
48:38.7,
48:40.6,
48:41.0,
48:41.9,
48:42.5,
48:42.7,
48:43.9,
48:43.9,
48:44.3,
48:44.6,
48:44.7,
48:45.4,
48:47.6,
48:50.0,
48:51.0,49:53.9
48:51.2,
48:51.6,
48:52.7,
48:55.8,
48:56.3,
48:58.8,
48:59.8,
49:01.8,
49:02.1,
49:02.3,
49:02.7,
49:03.5,
49:03.6,
49:03.6,
49:04.0,
49:05.9,
49:07.9,49:29.2
49:09.0,
49:09.8,
49:10.4,
49:10.7,
49:10.7,
49:16.1,
49:16.5,
49:17.1,
49:19.4,
49:21.9,
49:24.6,
49:25.6,
49:25.9,49:52.1
49:26.4,
49:26.8,
49:27.9,
49:29.1,
49:31.3,
49:32.2,
49:32.9,
49:35.6,
49:35.8,
49:36.4,
49:36.5,
49:36.7,
49:37.8,
49:38.0,
49:39.4,
49:41.5,
49:41.9,
49:42.8,
49:42.9,
49:42.9,
49:43.2,
49:43.5,
49:43.6,
49:43.7,
49:45.5,
49:47.3,
49:48.2,
49:48.2,
49:50.4,
49:50.8,
49:51.3,
49:51.6,
49:53.2,
49:53.9,
49:54.2,
49:54.8,
49:56.0,
49:56.7,
49:57.9,
49:59.9,
50:01.6,
50:04.9,
50:05.9,
50:06.3,
50:07.8,50:19.2
50:08.0,
50:08.6,
50:09.7,
50:10.1,
50:11.1,
50:11.3,
50:11.6,
50:11.8,
50:11.8,
50:13.0,
50:14.6,
50:15.2,
50:15.6,
50:16.0,
50:16.4,
50:17.3,
50:17.7,
50:17.9,
50:18.0,
50:18.9,
50:18.9,51:01.3
50:20.1,
50:20.2,
50:21.4,
50:21.6,
50:23.9,
50:24.3,
50:26.8,
50:27.5,
50:29.9,
50:34.6,
50:35.0,
50:35.6,
50:36.4,
50:37.8,
50:42.2,
50:42.3,
50:43.6,
50:45.3,
50:46.5,
50:47.3,
50:47.5,
50:48.0,
50:49.3,
50:49.8,
50:50.7,
50:51.2,
50:51.9,
50:55.1,
50:56.2,
50:56.4,
50:58.0,
51:00.6,
51:01.0,
51:01.2,51:08.6
51:03.9,
51:04.1,51:52.3
51:06.1,51:12.4
51:07.5,
51:07.9,
51:08.2,
51:08.6,
51:09.7,
51:12.0,
51:14.4,
51:14.6,
51:15.6,
51:17.8,
51:18.9,
51:19.1,
51:19.5,
51:21.3,
51:22.0,
51:23.0,
51:25.7,
51:25.8,
51:25.8,
51:28.3,
51:28.7,
51:29.5,
51:29.6,52:40.4
51:30.0,
51:31.6,
51:32.5,
51:33.4,
51:35.9,
51:36.7,
51:41.6,
51:42.0,
51:43.0,
51:43.4,
51:44.6,
51:49.3,
51:49.9,
51:52.2,
51:52.3,
51:54.5,
51:55.2,
51:55.3,
51:56.8,
51:57.2,
51:59.7,
52:00.2,
52:02.1,
52:02.2,
52:02.5,
52:03.7,
52:04.4,
52:05.5,
52:06.6,
52:07.2,
52:07.7,
52:11.1,
52:15.6,
52:16.6,
52:16.8,
52:17.6,
52:17.8,
52:18.5,
52:18.7,
52:19.4,
52:21.9,
52:23.2,
52:24.0,
52:26.0,
52:27.0,
52:29.5,
52:30.9,
52:31.9,
52:32.3,
52:32.4,
52:32.6,
52:34.4,
52:35.0,
52:38.6,
52:39.9,
52:42.1,
52:42.7,
52:43.1,
52:44.7,
52:47.0,
52:49.2,
52:49.5,
52:51.4,
52:52.5,
52:55.5,
52:55.7,
52:56.7,
52:58.8,
52:59.4,
53:00.2,
53:03.7,54:11.0
53:04.9,
53:05.7,
53:07.3,
53:08.3,
53:09.5,
53:09.8,
53:11.3,
53:11.6,
53:11.7,
53:13.2,
53:13.5,
53:13.6,
53:13.8,
53:15.0,
53:15.7,
53:16.5,
53:18.3,
53:18.5,
53:19.2,
53:19.9,
53:20.3,
53:21.8,
53:22.9,
53:23.3,
53:25.0,
53:25.2,
53:25.6,
53:25.9,
53:27.2,
53:27.6,
53:27.8,
53:28.5,
53:29.7,
53:29.8,
53:29.9,
53:30.2,
53:30.4,
53:30.6,
53:32.7,
53:33.7,
53:34.0,
53:34.6,
53:37.5,
53:38.3,
53:42.4,
53:42.4,
53:42.9,
53:43.2,
53:43.5,
53:44.5,
53:44.7,
53:45.7,
53:45.9,
53:46.9,
53:47.5,
53:48.5,
53:49.1,
53:50.1,
53:50.4,
53:56.4,
53:57.2,
53:58.6,
53:59.5,
54:00.7,
54:03.7,19:02.3
54:03.7,
54:06.6,
54:07.1,
54:09.5,
54:11.2,
54:11.7,
54:12.1,
54:12.9,
54:13.0,
54:14.6,
54:15.5,
54:19.9,
54:20.6,
54:21.1,
54:23.1,
54:23.7,
54:25.0,
54:25.3,
54:25.4,
54:26.9,
54:27.3,
54:32.8,
54:33.0,
54:33.4,
54:39.9,
54:40.0,
54:40.6,
54:40.6,
54:40.8,
54:41.3,
54:44.9,
54:45.5,
54:46.4,
54:47.1,
54:48.8,
54:50.3,
54:52.2,
54:57.7,
55:00.1,
55:03.3,
55:05.4,
55:07.5,
55:08.9,
55:12.5,
55:12.6,
55:13.4,
55:15.0,
55:15.3,
55:16.0,
55:16.0,
55:16.0,
55:16.2,
55:20.9,
55:21.1,
55:21.3,
55:22.3,
55:23.5,
55:26.2,
55:27.3,
55:29.7,
55:30.6,
55:30.8,
55:30.8,
55:31.1,
55:32.2,
55:36.6,
55:37.1,
55:39.0,
55:39.6,
55:39.9,
55:47.6,
55:49.2,
55:53.4,
55:54.5,
55:55.7,
55:59.2,
56:01.1,
56:01.8,
56:04.6,
56:04.9,
56:08.9,
56:09.7,
56:11.2,
56:12.4,56:25.6
56:13.1,
56:13.9,
56:19.0,
56:19.9,
56:20.7,
56:20.9,56:29.3
56:21.1,
56:21.3,
56:22.5,
56:23.5,
56:26.4,
56:26.6,
56:28.9,
56:30.0,
56:35.8,
56:37.0,
56:37.0,
56:37.6,
56:37.7,
56:38.6,
56:39.3,
56:39.4,
56:39.7,
56:40.1,
56:40.6,
56:41.1,
56:42.2,
56:45.9,
56:47.9,
56:48.8,
56:48.9,
56:49.4,
56:54.0,
56:54.1,
56:55.4,
56:57.2,
56:58.0,
56:59.4,
57:00.4,59:24.1
57:00.4,57:50.8
57:01.7,
57:01.8,
57:02.8,
57:02.8,
57:03.5,
57:03.8,
57:04.4,
57:05.3,
57:05.6,
57:06.2,
57:08.0,
57:09.3,
57:15.1,
57:15.1,
57:16.4,
57:16.4,
57:16.6,
57:16.6,
57:16.9,
57:17.1,
57:17.8,57:33.6
57:18.2,06:02.0
57:20.4,
57:20.5,
57:22.1,
57:22.9,
57:23.1,
57:23.3,
57:23.9,
57:26.1,
57:27.1,
57:27.2,
57:30.5,
57:30.8,
57:31.6,
57:33.6,
57:36.0,
57:36.2,
57:36.8,
57:38.1,
57:38.5,
57:41.0,
57:41.6,
57:42.0,
57:42.3,
57:42.9,
57:43.6,
57:47.9,
57:53.3,
57:55.1,
57:55.3,
57:55.7,
57:56.1,
57:56.2,
57:56.9,
57:57.6,58:15.8
58:00.2,
58:01.2,
58:02.9,
58:02.9,
58:03.1,
58:04.9,
58:13.9,
58:13.9,
58:15.2,
58:15.4,
58:16.2,
58:22.3,
58:22.4,
58:23.2,
58:23.5,
58:24.5,
58:25.5,
58:26.4,
58:26.5,
58:27.2,
58:27.3,
58:30.7,
58:30.8,58:56.0
58:31.4,
58:34.4,
58:35.0,
58:35.4,
58:41.6,
58:43.1,
58:46.2,
58:47.7,
58:48.5,
58:49.5,
58:51.2,
58:52.1,
58:53.0,
58:53.0,
58:53.1,
58:53.5,
58:54.4,
58:57.8,
58:58.3,
58:58.5,
58:58.9,
58:59.0,
58:59.1,
59:00.2,
59:02.9,
59:05.6,
59:06.2,
59:07.6,
59:10.9,
59:11.7,
59:11.7,
59:11.7,
59:12.4,
59:13.3,
59:15.9,
59:16.3,
59:17.0,
59:17.0,
59:17.6,
59:18.5,
59:19.4,
59:23.7,
59:25.8,
59:29.0,
59:29.6,
59:29.9,
59:31.9,
59:33.6,
59:34.4,
59:34.6,
59:36.1,
59:41.1,
59:41.6,
59:44.0,
59:44.6,
59:45.9,
59:47.3,
59:47.6,
59:47.9,
59:50.1,
59:50.6,
59:51.2,
59:52.1,
59:52.1,
59:52.2,
59:52.5,
59:53.3,
59:54.8,
59:57.0,
59:57.8,
59:59.2,00:21.5
00:00.5,
00:00.8,
00:03.8,
00:08.0,
00:08.4,
00:09.5,
00:10.4,
00:12.8,
00:14.1,
00:14.6,
00:16.7,
00:17.1,
00:17.3,
00:18.6,
00:21.8,
00:22.0,00:52.9
00:25.0,
00:25.5,
00:27.0,
00:28.9,
00:29.4,
00:29.7,
00:33.6,
00:33.7,
00:34.5,
00:37.3,
00:38.6,
00:39.3,
00:40.1,
00:43.8,
00:45.1,
00:49.4,
00:51.3,
00:52.0,
00:52.5,
00:52.6,01:12.7
00:53.8,
00:54.3,
00:55.2,
01:00.6,
01:01.7,
01:03.1,
01:07.0,
01:07.1,
01:07.6,
01:09.7,
01:09.9,
01:12.1,
01:12.5,
01:14.3,
01:15.5,
01:20.8,01:55.1
01:21.5,
01:22.3,
01:24.9,
01:25.0,
01:26.2,
01:27.4,
01:28.4,
01:29.1,
01:34.9,
01:37.8,
01:39.1,
01:41.7,
01:41.9,
01:43.2,02:03.6
01:45.3,
01:46.0,
01:47.2,
01:52.3,
01:54.6,
01:55.7,
01:57.9,
01:58.3,
02:00.9,
02:02.5,
02:02.8,
02:04.7,02:12.3
02:05.4,
02:10.0,
02:12.0,
02:14.0,
02:15.6,
02:15.8,
02:15.9,
02:16.0,
02:16.6,
02:16.6,
02:16.6,
02:18.5,
02:22.0,
02:22.0,
02:23.0,
02:23.4,
02:24.8,
02:25.4,
02:26.0,
02:26.5,
02:27.2,
02:27.8,
02:28.2,
02:30.4,
02:31.7,
02:35.1,
02:41.6,
02:42.3,
02:46.3,
02:47.3,
02:47.6,
02:49.6,40:02.2
02:49.7,
02:50.3,
02:50.4,
02:51.7,
02:55.2,
02:57.0,
02:58.5,
02:58.9,
03:00.0,
03:00.3,
03:00.8,
03:00.8,
03:01.2,
03:01.9,
03:02.5,
03:03.9,
03:03.9,
03:04.4,
03:04.8,
03:05.8,
03:06.1,
03:06.7,
03:07.1,
03:07.5,
03:07.6,
03:08.1,
03:10.3,
03:10.6,
03:10.7,
03:11.0,
03:11.1,
03:14.1,
03:14.8,
03:15.4,
03:17.5,
03:17.7,
03:18.0,
03:19.7,
03:21.4,
03:22.1,
03:22.6,
03:23.1,
03:25.8,
03:25.9,
03:26.3,04:14.6
03:28.1,
03:30.5,
03:32.0,
03:32.1,03:43.4
03:33.5,04:07.1
03:34.1,
03:36.9,
03:36.9,
03:40.7,
03:42.3,
03:45.5,03:50.6
03:45.8,
03:49.9,
03:50.1,
03:50.9,
03:51.0,
03:51.3,
03:52.2,
03:56.8,
03:58.6,
03:59.2,
03:59.7,
03:59.9,
04:00.2,
04:00.9,
04:03.4,
04:05.1,
04:05.2,
04:07.2,
04:07.9,
04:08.6,
04:16.2,
04:17.2,
04:18.5,
04:19.1,
04:20.7,
04:21.1,
04:22.3,
04:22.4,
04:23.4,
04:23.5,04:48.8
04:26.7,
04:27.0,
04:27.3,
04:32.5,
04:37.7,
04:39.7,
04:40.2,
04:41.4,
04:42.2,
04:42.9,
04:43.4,
04:48.8,
04:49.0,
04:49.3,
04:50.7,
04:51.0,
04:53.1,
04:53.3,21:30.1
04:55.1,
04:57.9,
04:59.1,
05:00.0,
05:00.4,
05:02.6,
05:02.7,05:36.3
05:02.9,
05:03.3,
05:08.7,
05:10.6,
05:11.2,
05:11.4,
05:11.8,
05:13.3,
